user_id,recommendations
6420,13023 13551 6393 5288 12499 15086 13122 11504 12651 709
6421,6543 5708 5378 6494 12353 6481 5896 679 9226 1855
6422,9913 10014 9586 8568 851 9316 7525 5567 155 7373
6423,8516 7163 4281 2552 5613 6104 14346 1575 4267 4279
6424,739 15076 11313 15067 111 2136 8048 10503 14702 9913
6425,12252 8281 10265 7499 2362 14030 4810 15194 4811 7122
6426,4255 26 2342 1280 9478 7369 13454 1068 9712 3819
6427,4284 202 5791 5270 6577 6074 241 5066 8720 7414
6428,8020 10072 7065 12376 14751 8539 1354 4398 4599 2874
6429,6331 4047 4652 4594 10684 3395 12188 12624 12625 11209
6430,13168 13847 9443 2687 94 10289 10214 541 313 2986
6431,6025 4262 5552 8654 1439 1567 2024 3015 7697 1212
6432,5105 9325 12623 8687 7453 6629 10414 1808 13987 8238
6433,14471 3068 5929 8609 14429 8736 15130 3065 10562 5101
6434,9543 9229 1030 9395 7165 12693 1059 9557 7886 13691
6435,5791 5792 9067 4284 2028 2415 6074 202 2457 8446
6436,1423 1439 215 14475 5066 5549 6375 1452 6034 7720
6437,13690 9557 14006 13069 9712 13284 7889 4372 8021 8032
6438,3878 10025 2108 6775 1852 12566 2982 6109 10810 13832
6439,235 1624 1619 234 1617 1618 1620 1621 3213 7164
6440,2657 7705 1668 10329 11527 7707 4013 13637 13199 7706
6441,2371 2370 2377 15195 9666 7819 2374 1354 13984 6431
6442,12960 2393 10902 13837 1524 12611 14178 1748 135 12525
6443,14209 1859 3170 14458 4063 14213 14494 12756 8118 5673
6444,12948 8025 9292 8029 3428 5244 11357 10535 11359 1119
6445,12018 11313 15021 3458 15022 9795 11108 2136 10820 12500
6446,8009 12707 10227 2982 35 1559 1511 2108 62 4954
6447,6106 14992 14988 14840 14989 14990 14991 3062 14987 14993
6448,8873 14585 13017 5037 11458 11460 12206 14579 315 3333
6449,2918 10048 2097 10829 7521 11934 2931 11904 5920 7400
6450,14316 11384 10263 15266 5623 3067 5924 14882 11122 360
6451,10002 10609 6292 15179 2856 7963 9400 12832 14757 6272
6452,13912 6106 14992 14840 14989 14990 3062 14987 14991 14988
6453,6389 6392 3333 13699 4166 1071 13024 9681 11216 15118
6454,9100 13925 14536 1736 15246 11041 11695 8609 12029 13999
6455,14064 10631 13998 3878 2438 2108 9826 9699 12566 6782
6456,3053 2083 3056 3057 15061 15062 3051 8050 3059 15001
6457,78 76 45 4426 3063 8413 8050 15274 5311 8793
6458,14846 9258 14995 12781 7952 11931 5180 12879 7618 6492
6459,8856 8520 8855 8438 5121 8660 5270 4026 10831 5066
6460,14195 2671 13038 8580 13625 3170 8141 343 6835 14706
6461,14753 15143 15245 1563 10286 6744 6743 12469 15115 11451
6462,15245 14753 15136 15137 10286 1563 6743 15115 15116 15138
6463,230 12566 9805 10870 4170 10716 6494 6244 7936 1109
6464,13578 5363 5570 11533 6065 8426 13625 5347 7228 8760
6465,2282 6658 2286 6657 7526 2281 10042 2918 12546 851
6466,14286 11319 14952 1858 15195 11120 9666 5673 1860 14209
6467,7572 6109 7220 3758 11031 2982 365 6784 13366 7651
6468,53 76 45 15274 8474 14930 9055 15276 14049 2154
6469,6582 15192 10957 10560 2634 2635 691 14310 14829 9938
6470,11126 15076 3160 15067 111 10503 14702 12139 11097 15215
6471,11440 13134 14929 15147 10213 8568 9316 9310 155 851
6472,8020 4135 14751 7065 2874 12378 4407 9749 9852 8151
6473,9963 10707 11564 8783 7170 12488 7634 10928 8410 7639
6474,9015 3780 12841 8363 14075 12091 10917 11429 9026 14076
6475,693 8726 6725 11366 13079 11877 14136 692 7844 11631
6476,14957 3548 8666 14910 13629 7699 11559 14581 13959 3801
6477,11112 14465 9256 3884 9357 11737 14276 13627 5785 10243
6478,14494 14213 14458 11120 14209 1859 4062 12551 14751 4599
6479,11904 2097 7400 12714 11934 10571 3992 13161 7621 7288
6480,3758 2944 7220 12389 7572 4707 11032 11031 6780 12874
6481,10662 2230 8426 13180 8794 5374 13929 5745 10277 8226
6482,8132 1631 10867 4504 8027 15168 11330 9190 4546 1630
6483,5998 8631 6716 13613 12114 7224 13224 13425 13614 12904
6484,12935 10461 12209 2870 10570 1320 14746 9755 2893 10992
6485,13945 4385 3571 4654 9012 11716 10038 6138 9100 12029
6486,4399 6167 553 365 6109 4400 2705 8691 7651 10810
6487,14631 14683 2095 2567 3324 3148 4910 10696 5727 9671
6488,14029 11112 13711 4300 5190 14238 14927 14895 14976 14985
6489,6138 3872 2789 5832 7759 6136 1074 6140 5820 2095
6490,1619 235 234 1617 1618 1621 1624 1622 611 3956
6491,11910 711 14361 704 4442 7839 5759 14240 12103 8614
6492,11054 8412 11053 15105 14953 15202 12670 10183 4151 12130
6493,1782 2589 8184 5721 5722 2577 10381 1638 7338 3804
6494,11471 6537 10701 11375 1109 11218 4303 14181 2108 7967
6495,14582 10095 1507 7016 14556 6109 10025 13737 9415 6347
6496,1333 10564 10712 3300 998 2738 34 2135 8565 2504
6497,3572 7562 14371 3571 7557 2667 5217 7563 7326 3566
6498,12632 13556 14762 14445 14546 4599 9059 344 7015 5229
6499,6804 5846 10630 10998 10991 13792 10628 8542 2370 2375
6500,8562 11672 2717 2701 10414 7240 8643 13264 663 14839
6501,3552 10456 12998 6818 12265 12315 8302 12104 6272 7442
6502,14467 8093 13945 15038 14770 12187 10980 13976 7444 7825
6503,8352 1439 2024 9888 3203 6375 241 5972 5066 1649
6504,5322 10458 11117 9913 5313 5270 6638 12855 14690 2574
6505,1439 6044 688 503 9318 6038 3015 8964 1567 1212
6506,4917 13515 11287 9342 5820 3301 1074 2216 11655 2095
6507,6775 1522 5384 14523 907 3878 5383 9477 6162 6966
6508,4890 7932 504 12058 2208 7696 12295 8780 10933 5045
6509,345 11960 2250 5549 168 8352 8201 1650 2448 812
6510,10380 10383 10382 10014 9913 851 3149 9909 1104 10053
6511,9052 1351 14604 7123 15184 14605 14089 14550 11185 1219
6512,8403 879 6317 871 12084 4271 868 869 866 2764
6513,1027 9490 6678 6929 4327 1276 8280 7917 9580 2345
6514,3118 1014 3453 226 1051 10756 6433 5716 5790 4976
6515,9830 4336 13279 9999 6614 9506 13278 13654 14028 11454
6516,4463 6717 12993 11877 4892 726 14512 12340 7264 14538
6517,14562 1323 14324 8186 13187 405 7452 12467 13989 8904
6518,9565 5791 5270 3681 5066 5971 202 2798 504 2994
6519,12091 8363 1883 3780 12841 9026 14075 13900 9025 12093
6520,2870 7065 12378 8539 4137 4398 13984 13111 10992 10843
6521,6470 1870 8635 3324 10343 5633 4874 3770 3872 4638
6522,9784 293 360 9032 14882 6941 13268 2022 11123 11789
6523,14029 5190 14238 15153 8564 10374 15270 14927 14895 2009
6524,5268 8590 8726 693 11405 6725 8589 11366 14491 11877
6525,6110 10025 6109 9361 9409 12625 3395 12188 10508 4594
6526,9851 8020 1357 8476 2376 4137 12376 1354 9852 12378
6527,861 3069 6817 9440 9913 1576 213 10201 6049 3228
6528,14585 14709 11460 14701 14899 5552 7932 14933 1371 6905
6529,15128 2058 6112 1666 1301 14045 2108 8732 10730 4127
6530,3275 645 11970 2090 186 4719 5828 12310 88 2558
6531,78 14513 14973 3828 13420 14478 5516 14224 76 4820
6532,14712 12742 7396 4330 404 403 1535 11899 8835 1531
6533,4833 3353 4325 7192 3232 8751 3382 5821 8752 3762
6534,7649 1127 5788 7888 11575 11397 6494 5708 14833 14119
6535,15159 9517 10650 4966 12097 4151 6814 2111 8988 1752
6536,8567 3159 4501 9487 13514 806 11104 1820 827 8271
6537,12659 9235 11103 1354 4398 13430 13267 9962 12548 14316
6538,4660 4653 13022 11370 4663 4662 11369 11368 4657 4664
6539,4271 866 879 869 871 8403 12084 868 6317 1047
6540,12188 4594 4652 12624 366 12625 6331 6327 10684 2641
6541,4264 4824 11383 5541 9309 9249 1439 6018 168 8704
6542,4761 2586 9491 1572 14709 14475 6088 1439 216 6375
6543,8726 6725 693 11366 13079 14136 692 11877 7844 11631
6544,10168 2312 4592 11727 5549 6577 8651 4825 812 171
6545,4504 10867 15168 8132 15119 230 8007 1269 8027 4537
6546,14240 5759 10145 9116 3798 8871 4423 3469 10500 14727
6547,12425 2744 13329 11899 2742 8904 14879 8526 1323 1165
6548,7719 13023 6492 13551 12879 1308 6766 7255 12308 13839
6549,8274 7759 6138 3318 9946 3288 10038 4385 294 10872
6550,6559 7525 612 287 5281 605 7841 9913 13373 5575
6551,11272 3981 3587 10912 9495 12198 11735 12112 11267 12835
6552,14664 12328 6099 4657 1998 9112 4664 9012 6288 1997
6553,13995 14255 10722 5559 13000 15089 14369 2095 14370 8544
6554,11209 9558 12624 12625 4652 9111 14467 4650 3395 10980
6555,1 12857 12227 11948 12067 8389 394 8238 3445 3451
6556,4720 8624 13361 3571 8628 8629 970 11715 2480 10005
6557,1882 3568 13001 11206 5332 13002 3481 5329 12118 8544
6558,12320 3222 9249 12182 8757 10966 14663 1284 176 12533
6559,14075 12841 9015 8363 3780 13813 11429 13997 1883 12091
6560,3318 13822 14413 7321 6138 14631 5820 3300 9946 294
6561,9012 11652 2805 13020 9015 6788 8638 11166 11210 6792
6562,2011 13683 6109 10025 366 9409 3395 10095 10798 13736
6563,8757 13917 1808 5563 6886 12623 9560 8921 4562 6792
6564,12645 11206 8544 11429 12183 5331 12647 10722 14630 9660
6565,9372 13399 5374 12029 13929 2017 11131 6818 13400 8544
6566,2795 11164 12696 2668 1635 9813 13451 945 6672 8213
6567,12624 12625 11209 4652 9111 9110 6331 6327 6712 6412
6568,6818 10456 12265 12315 12104 14 7909 14025 13684 9409
6569,12196 8576 7438 8268 12391 13756 11260 9551 12837 13854
6570,14975 14706 14705 14961 13521 14441 8428 886 14848 3801
6571,8132 1631 4504 11330 15051 10867 4546 8027 7002 15119
6572,2083 2084 2085 3051 8370 12711 8050 5311 8793 114
6573,14334 13315 5628 14985 3716 15018 14755 9784 7916 11123
6574,14209 1859 14458 14763 4063 14213 12756 14494 5673 1860
6575,12643 9080 6707 1158 2372 3000 10750 11434 1711 10992
6576,1293 314 3301 8319 10102 12127 9113 460 3153 12205
6577,10524 6 12582 8491 9482 14125 11825 5852 9256 9001
6578,7632 3884 11737 14465 14668 9357 13627 14742 5219 14669
6579,15098 14553 7431 12014 132 11379 10178 15174 5233 5301
6580,4036 13426 13380 1317 10072 10075 8645 13981 3442 13992
6581,11112 5852 6111 5228 2948 4516 1531 9073 13329 12814
6582,7697 4762 9318 6044 1439 12094 6038 5538 4264 4213
6583,9913 7525 612 3149 3470 6410 2499 1751 11242 1806
6584,5513 7467 14429 5757 14223 14483 15130 8734 15129 3068
6585,14605 91 11185 8587 14979 13190 9818 14100 9819 14220
6586,11321 2169 574 861 11105 3814 7851 575 14161 5292
6587,2962 10679 8811 12509 12399 14328 11467 14499 5818 14337
6588,7525 13193 6494 11587 13364 10257 9913 5708 13194 6489
6589,4599 2874 9645 7554 2873 9628 3845 2871 9644 10199
6590,4816 14742 13066 4385 11459 11658 5637 5217 14933 4921
6591,7041 9505 7303 12175 12174 5549 1564 2755 6399 1182
6592,7452 2441 15107 15225 6152 9287 14820 4583 9879 1549
6593,15170 15169 10913 7178 13736 9549 11252 15218 11251 11572
6594,1540 4589 7655 9879 11833 9769 4583 12760 4087 9288
6595,2739 4540 13435 8340 9145 4727 10402 13487 14897 846
6596,9249 11383 3222 13936 15229 2024 5549 5066 12320 5552
6597,12288 12 5407 4287 14900 9759 5228 12645 15089 10918
6598,6754 8631 5998 12114 12323 13319 13425 6716 13613 13320
6599,14499 6158 1025 13389 11240 661 6114 13014 4474 3886
6600,14480 14130 14131 13885 14548 14474 4430 14923 13878 14226
6601,14148 14201 14575 14443 6581 10561 13215 9404 2587 2273
6602,6167 6160 6184 7572 6238 6780 10025 3758 13889 7704
6603,8539 2870 12348 7065 9755 12378 11802 12609 4398 9754
6604,9307 9059 11186 8633 9409 1507 344 7016 5229 13676
6605,11315 9376 6717 9995 15145 14638 2803 10713 11877 9381
6606,11315 9376 6717 9995 15145 14638 2803 10713 11877 9381
6607,6086 1394 10125 5904 3396 6855 632 862 9997 7506
6608,15227 14585 8 11460 13017 11069 9206 7373 3859 9913
6609,10836 14634 13602 15181 14999 14564 7841 9365 4807 8574
6610,14480 14130 14131 13885 14548 14474 4430 14923 13878 14226
6611,53 76 45 15274 8474 14427 15276 14049 15275 1368
6612,7649 8782 7643 1127 7888 11397 1337 12684 6493 5379
6613,5549 624 1439 812 14303 10966 7718 2309 1423 5270
6614,1627 8735 15246 5929 1736 1628 5952 3064 9346 14522
6615,10836 6114 1965 8956 14999 10124 5340 2557 4807 7809
6616,686 5719 4441 10417 2938 3306 12144 10831 3037 5957
6617,12494 9144 14456 15114 13674 14975 14589 7699 14960 14537
6618,15248 11120 1859 14458 4063 7966 14213 9288 14494 8466
6619,10163 11818 7720 4519 3793 12413 488 14644 5972 2711
6620,5766 15242 8147 9690 3400 6129 12885 43 1737 8796
6621,132 7431 14553 15098 12014 11379 11373 5233 10178 11441
6622,7014 15169 15170 14214 15218 9967 7178 10913 11252 10813
6623,14480 14130 13885 14131 14474 11315 14548 4430 13878 14226
6624,13329 13342 1534 11112 14879 1531 7396 4330 403 404
6625,7229 2015 13081 10361 10878 14327 5374 9607 12029 8786
6626,8201 2586 216 4761 11844 13936 6577 3313 167 3222
6627,10472 62 14690 5745 14716 4954 5752 10417 2938 6902
6628,8713 6724 6755 8710 10131 9767 6279 7438 13272 8576
6629,13577 2900 7618 14708 6389 9840 12879 11756 2906 3953
6630,1389 4 2027 3555 1914 1993 10102 1463 2312 1498
6631,11213 1607 5582 7964 9966 9145 2721 5616 1196 9893
6632,11213 5582 1607 9145 7964 9966 2721 5616 1196 9893
6633,13558 11213 15026 6196 11690 1607 5582 271 4540 7964
6634,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6635,14752 11213 14540 14654 14426 1607 5582 5189 7964 9145
6636,13558 11213 15026 6196 1607 5582 7964 4540 9145 9966
6637,14094 6218 12091 3780 10917 9025 10012 9015 13900 1883
6638,693 8726 6725 11405 692 14136 5268 11877 11631 7844
6639,14752 14540 14654 14426 14094 6218 5189 9499 6826 3445
6640,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6641,14752 14540 14654 14426 14094 6218 5189 9499 6826 3445
6642,14165 5268 14477 11631 8589 5266 14486 8590 14481 7844
6643,11631 11405 8726 693 6725 13079 14477 14491 14481 7843
6644,14752 14540 14654 5759 14426 14240 12103 11124 8871 14733
6645,8726 693 6725 11405 11631 692 14136 13079 11877 7844
6646,14752 14540 14654 14426 5189 3445 4038 14236 14352 8965
6647,14130 12850 14131 14548 14474 14923 14226 4430 13878 2887
6648,6584 12338 11956 14950 8374 14424 15177 15277 12497 14906
6649,14130 14480 14131 14548 14474 14923 14226 4430 13878 2887
6650,14488 11631 14481 14477 14535 7843 8726 11405 693 6725
6651,693 8726 6725 11405 13079 11631 11877 7844 692 14136
6652,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6653,14488 7843 14535 14481 14477 14479 11631 7842 14491 5266
6654,11289 6725 8726 11405 693 13079 11631 14136 692 11877
6655,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6656,14136 8726 11405 6725 693 13079 14477 11631 8590 7844
6657,13617 12527 14485 14477 14481 14491 14486 7843 14535 13079
6658,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6659,7110 11820 10871 14407 13780 1289 4800 5321 15069 3793
6660,10985 15144 10469 4546 7813 4504 10867 10315 2367 2106
6661,4374 4324 10552 9002 2068 4321 7388 3386 14783 7150
6662,12197 72 720 9762 2977 5566 13375 7602 12090 3591
6663,881 5170 5172 11173 10434 10388 2991 6482 7986 11288
6664,8576 7438 13272 13756 11143 6279 14353 2278 9401 12196
6665,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6666,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6667,11631 14477 11405 8726 693 6725 13079 5267 14488 14535
6668,14752 693 8726 11405 6725 13079 7844 11877 11631 14538
6669,693 8726 6725 11405 11631 13079 14477 14491 14481 692
6670,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6671,14477 11631 13079 8726 11405 693 6725 14481 14491 14486
6672,6725 693 8726 11405 11631 14486 14491 13079 7844 5268
6673,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6674,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6675,14136 6725 8726 693 11405 13079 14477 11631 8590 7844
6676,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6677,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6678,14165 14486 14479 5268 14535 7843 14477 11631 8589 8590
6679,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6680,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6681,11631 11405 8726 693 6725 13079 14477 14491 14481 7843
6682,8726 693 11405 6725 11631 13079 11877 7844 14136 692
6683,14491 5266 14165 5268 8589 7844 8590 14479 13885 11631
6684,80 8050 5311 8793 114 112 7159 15064 12427 12062
6685,2339 4562 4385 10155 10157 8270 14005 4921 3571 2219
6686,4053 11188 10916 2593 6105 11365 13008 14844 12989 7385
6687,8726 6725 11366 13079 11877 692 14136 7844 11631 5268
6688,5383 8335 11574 1655 11656 2439 9743 1454 6975 15083
6689,10145 14727 8229 13769 10146 2434 14240 8228 10500 5759
6690,7328 3623 8696 194 4829 7301 8040 1643 6039 7470
6691,14565 3628 4756 10200 13602 14634 15172 5019 14487 13567
6692,11580 13969 2095 14444 5836 4921 5579 6905 4923 3448
6693,14193 12566 1799 8968 2645 6494 9805 13988 7936 14181
6694,13912 7124 9040 7325 5777 15286 1429 44 8587 9117
6695,14310 691 15192 6582 9511 10957 857 14829 9938 8340
6696,9789 8959 7740 12577 6627 14623 4800 11033 7110 1753
6697,3906 10321 7050 6800 11592 12386 2354 2211 10171 4153
6698,14475 7050 4287 2211 10171 14346 14709 2552 13956 2460
6699,14100 14979 2203 106 14605 13190 15081 91 4429 14670
6700,14975 7699 13521 13520 8428 14961 14960 14848 14908 14387
6701,6106 14988 14992 14840 14989 14990 3062 14991 14987 14993
6702,1416 8022 256 12023 755 8013 343 6260 2546 5505
6703,14957 12772 14948 13629 999 12815 3548 11559 14943 14435
6704,10968 3030 4592 1993 821 2312 759 4271 9056 8201
6705,14140 6489 5708 5375 6504 9003 11136 12606 5378 661
6706,10048 10042 10111 1598 8427 571 2931 241 14320 851
6707,5379 5709 5708 6543 13196 679 6494 3886 4754 13378
6708,11302 3942 9276 12097 10878 3589 14327 2254 23 14960
6709,14517 8282 2229 12581 8299 2508 8603 4019 9201 1088
6710,7124 14555 9040 8587 44 14220 7130 81 79 7324
6711,8864 15197 1605 11009 8425 1616 14823 11588 7930 10423
6712,4073 10106 6494 6543 4962 9226 9344 7528 6504 1521
6713,316 13246 12288 13609 10680 919 12312 14900 8919 13335
6714,6106 14988 14992 14840 14989 14990 14991 14987 3062 14993
6715,14100 14979 14508 2203 106 14407 14089 45 9055 9052
6716,9570 2564 13722 8985 14095 5044 3190 9913 6661 5562
6717,11574 5383 8928 221 11700 12578 1655 2390 1454 13392
6718,14957 13629 15149 11559 13357 8611 14975 12465 7699 15009
6719,3063 14605 8413 8050 91 5311 8793 114 11185 112
6720,7649 7643 11575 1127 7888 5708 4754 5378 11397 5379
6721,13433 14809 11362 1884 13532 5572 13246 15165 919 13432
6722,8412 11054 11053 13184 12670 13535 15164 1697 10183 5897
6723,14701 14899 6905 5836 12206 13379 2475 14264 14984 4385
6724,1181 2591 9731 1180 12570 3187 12287 7890 8971 4558
6725,13892 7572 13365 2982 11031 3758 7220 6784 6476 13366
6726,8985 14094 6437 8989 15194 577 4094 13362 10023 2664
6727,626 13848 12859 12218 4851 1938 14499 13267 1680 13029
6728,9961 12333 12903 13647 10880 14180 12905 12906 12856 11555
6729,8726 6725 11366 13079 14477 8590 5268 11631 7844 11877
6730,8575 13365 15183 6476 1528 13832 2108 1731 6111 3757
6731,1124 1120 284 5247 1177 4971 8029 3428 9393 1119
6732,8726 6725 693 13079 11366 11877 11404 8250 5268 11631
6733,2113 1124 1120 8308 14194 11586 284 3262 13052 6113
6734,9999 5147 2261 9506 3753 14028 11454 6303 8400 13279
6735,2660 13132 10484 14525 14854 5 14035 6003 14676 157
6736,2112 14958 14878 3717 7339 9254 3720 12775 6984 2615
6737,5896 12353 4455 9226 9806 10119 613 6543 6494 637
6738,1631 15059 9189 8130 10867 8027 10637 15119 4504 15168
6739,11120 1859 14458 15188 14494 8123 14607 15150 4063 14596
6740,9713 4386 14006 9557 10772 9712 13069 13691 7889 14720
6741,1745 13766 14115 14112 5735 5352 8551 12633 231 6622
6742,11120 1859 14458 4063 14213 14494 12756 5673 1860 14596
6743,6619 9682 2108 9805 12566 13458 12207 13832 7349 6620
6744,12207 3428 2847 2587 1840 7349 6617 8025 3747 1110
6745,4962 13191 4312 9344 1406 572 12667 9764 11632 6623
6746,80 14868 14578 7125 7116 12062 7119 110 12513 7127
6747,5383 8335 11574 6609 11700 12578 14205 12047 6485 1655
6748,14068 14536 3267 3334 7226 15009 14944 12324 14441 886
6749,2108 9682 6619 7349 6189 399 7351 366 12207 6620
6750,14494 15150 11120 14209 1859 14458 14596 1858 12756 5673
6751,3770 14693 10026 2637 8635 3324 10249 4900 10865 990
6752,7649 11397 11575 7643 1127 7888 11700 12578 12039 12047
6753,6543 12881 11189 5615 8988 14227 7244 6481 9003 10435
6754,315 14264 13513 5219 14391 12689 15151 12206 14997 3333
6755,10011 12083 229 10257 231 8424 3861 13378 5708 6771
6756,9964 7663 221 9965 1522 8678 8650 6886 5892 8649
6757,14634 3628 14564 15181 14565 9365 8574 14487 50 4756
6758,8915 225 8482 6338 10405 822 14288 10697 1763 9881
6759,7401 6886 4948 10644 7434 11882 9842 2645 13360 14093
6760,9805 12566 6785 7950 11177 6623 2287 13832 4073 2108
6761,11185 8050 5311 8793 114 7159 112 80 15064 3057
6762,13174 13173 9913 2124 9930 10673 11485 10380 15123 8591
6763,53 9471 14427 4008 45 91 15274 3063 516 15081
6764,6003 160 5 9430 14676 6128 2597 157 5634 14367
6765,15099 2678 10677 10028 12020 3895 14955 14393 10906 990
6766,14130 14480 14131 13885 14548 14366 14474 4430 14773 14923
6767,13798 12162 13106 1561 11345 8613 5738 1494 12290 2852
6768,11471 12748 6537 11218 12536 6298 6296 3252 495 1109
6769,1498 8579 7560 6632 8052 3794 2075 3237 5771 630
6770,7264 7844 13885 14474 14131 5268 14480 8590 14130 11341
6771,15261 9240 3593 9581 8120 4879 14846 1279 4152 1281
6772,4382 1516 13384 1447 1439 4266 13227 463 5139 748
6773,10957 879 8403 4271 691 12084 6582 15192 9511 14829
6774,14480 14130 14131 13885 14548 14474 4430 14923 13878 14226
6775,10163 11818 7720 4519 488 2711 5270 5972 5066 242
6776,13018 14525 14854 10484 8408 7955 4010 14914 4028 1113
6777,7264 11341 11366 693 8726 6725 11405 11877 11631 13079
6778,14961 14706 13521 886 14975 13674 13350 15009 3334 14908
6779,7649 5788 7888 11575 10432 11397 5708 6508 12039 4550
6780,5311 103 8050 8793 114 112 7159 80 3063 3057
6781,9865 8474 14407 10596 7112 2125 6906 14605 12110 6891
6782,8411 14129 14982 2835 7266 1873 8922 11084 7229 4322
6783,7264 7844 13885 14474 14131 5268 14480 8590 14130 11341
6784,10369 12166 10053 1701 9182 11241 14264 14984 15230 5219
6785,13838 5108 9106 8609 15129 14429 3065 3433 14483 14223
6786,8604 3170 8118 15177 12338 2260 14950 6584 15176 7141
6787,9768 1292 14221 3816 4721 6998 10078 13739 941 611
6788,11780 260 12980 12282 9972 15172 14634 14564 14027 3628
6789,3884 11737 14465 9357 13627 8050 14466 14168 5311 8793
6790,2031 14979 14100 14089 14565 14702 14166 1351 9052 2203
6791,10369 10215 12166 10053 241 14264 1206 14984 851 10048
6792,10369 14320 4235 10053 3476 12166 14995 8245 5549 11383
6793,15054 5189 11877 13711 726 14538 7264 12340 6717 3927
6794,4576 12294 4540 8340 4727 5151 2582 15272 4788 6303
6795,14566 14543 14577 7615 12056 1500 7760 10135 630 11460
6796,15248 11319 11318 14952 9288 13820 11164 13395 5876 966
6797,15188 4450 14607 14829 13968 8122 8126 4825 8121 4919
6798,13897 14923 14130 13885 12850 14480 14474 14131 12388 5565
6799,11312 15233 7499 12300 13107 1653 14570 1014 13106 12299
6800,12756 9666 14596 14459 5673 1860 14458 4061 11120 14209
6801,12756 9666 14596 5673 1860 14459 14458 4061 11120 14209
6802,4426 14619 14100 14979 14605 14166 13190 3063 4429 14670
6803,14923 14130 13885 12850 14480 14474 14131 12388 4642 5565
6804,14136 15065 693 11405 8726 6725 11366 13079 8590 14477
6805,13897 779 9774 7260 14923 14130 13885 12850 14480 10712
6806,5241 2410 1872 14724 13272 10108 6010 12137 6002 7438
6807,12284 7180 721 1133 15096 720 14017 14268 7179 13993
6808,11271 7966 8466 9527 10909 7631 7829 12031 3098 3099
6809,9015 14075 3780 13813 14076 8363 13997 1883 9025 12091
6810,3053 2083 3056 3057 15061 15062 3051 8050 3059 15001
6811,6620 6189 5352 366 10025 13832 6623 2287 13892 9682
6812,2108 2287 10810 14008 6189 12633 12083 5352 6619 9682
6813,9682 6619 6189 14170 3032 5604 7230 14394 12716 720
6814,8864 10115 8425 1605 14822 14281 11009 11642 11961 5909
6815,8134 6671 4851 6623 1938 12566 9488 1222 1847 6494
6816,14344 4965 56 3817 14514 2230 5097 14669 2505 3692
6817,344 15044 13335 9892 11587 11580 9082 11183 8315 328
6818,3880 782 5549 5486 168 624 1979 7718 1896 1893
6819,10011 12083 231 7276 229 15059 7672 7141 5763 3861
6820,10011 12083 231 7276 229 15059 7672 7141 5763 3861
6821,11963 11656 8133 13693 12391 4701 8118 905 6485 12083
6822,7866 7276 7937 661 1753 7567 3898 6603 8133 486
6823,9990 15270 10374 6603 1949 2258 568 6518 12059 6604
6824,11587 8315 9082 14955 15099 924 328 3585 14767 10906
6825,2370 12369 2371 13792 2374 15195 12756 1858 2369 1354
6826,13623 12483 14524 13959 14415 9244 5405 2821 8950 5369
6827,1573 3516 12205 2771 2572 13579 6576 9113 4413 7728
6828,11043 10175 15108 5980 8860 9026 14465 10243 9357 10917
6829,3884 11737 14465 9357 13627 8050 14466 14168 5311 8793
6830,7632 3884 11737 14465 9357 13627 14466 14168 15264 14524
6831,12065 4287 11460 14264 7932 1371 14933 15074 9319 5219
6832,4756 3628 14634 5019 13602 14487 15172 15181 13567 12450
6833,13184 14953 8412 11053 12670 12130 10183 13535 67 1697
6834,3770 10906 924 10677 7984 15099 10028 990 7859 14300
6835,6614 9324 1558 9323 9506 14028 3753 11454 11397 7649
6836,10498 10492 14909 14563 7226 2737 14944 13554 14901 14068
6837,886 14961 14944 14975 8428 7699 13521 14706 8421 14909
6838,12952 12953 12958 9432 3019 13469 3618 5489 10174 11230
6839,14992 14840 14989 9055 14990 14987 14991 14993 6106 3060
6840,1351 14089 2031 740 14702 3055 14604 7123 7258 15263
6841,11120 1859 14458 5673 1860 4063 14213 1858 12756 14459
6842,11120 1859 14458 4063 13680 14213 14494 12756 5673 1860
6843,11120 1859 14458 5673 1860 4063 14213 1858 12756 14459
6844,8051 14584 10715 1368 14560 7114 4995 14406 14929 13827
6845,14992 14989 14990 14987 14991 14993 9055 6106 3061 3060
6846,14415 9245 13831 4091 15199 12805 7306 8085 10967 3169
6847,1624 1619 1621 235 234 1617 1618 1620 10893 3213
6848,15078 8643 7240 14839 11458 663 14861 4448 13601 9779
6849,12573 4200 11066 13755 11446 10867 3832 4666 12569 230
6850,8579 1498 12056 11460 7932 14607 14933 10541 15074 12689
6851,13268 2022 11292 6897 10247 1899 7530 5607 10292 12722
6852,13822 4344 3831 1387 12722 9362 10726 5175 8858 9356
